Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2020-06-03,ONGC,EQ,84.3,86.05,87.45,85.3,86.4,86.3,86.71,23937209,207558192380000.0,98362.0,10198966.0,0.4261
2020-06-04,ONGC,EQ,86.3,85.0,86.05,84.0,84.9,84.9,84.84,15121039,128280715750000.0,75059.0,5961507.0,0.3943
2020-06-05,ONGC,EQ,84.9,85.1,88.8,85.0,87.2,86.95,87.3,18203733,158911898955000.0,98541.0,6361439.0,0.34950000000000003
2020-06-08,ONGC,EQ,86.95,90.0,93.1,89.2,91.2,90.95,90.97,32511412,295764555140000.0,127815.0,11447077.0,0.3521
2020-06-09,ONGC,EQ,90.95,91.95,92.4,89.35,90.2,90.0,90.82,16702416,151695257930000.0,83089.0,8604244.0,0.5151
2020-06-10,ONGC,EQ,90.0,90.6,91.5,87.7,88.3,88.25,88.76,17382524,154288358445000.0,74896.0,7904984.0,0.4548
2020-06-11,ONGC,EQ,88.25,88.3,89.55,86.5,86.7,86.9,88.07,14276814,125733377315000.02,68651.0,6085352.0,0.42619999999999997
2020-06-12,ONGC,EQ,86.9,81.55,84.2,81.55,83.95,83.9,83.16,20601082,171323522270000.0,87405.0,6368400.0,0.3091
2020-06-15,ONGC,EQ,83.9,84.0,85.9,83.0,84.05,84.1,84.32,17275091,145663637640000.0,64224.0,4840761.0,0.2802
2020-06-16,ONGC,EQ,84.1,85.5,85.75,82.35,83.7,83.9,84.29,13467650,113512286820000.0,51837.0,5138473.0,0.3815
2020-06-17,ONGC,EQ,83.9,83.6,84.75,83.2,83.85,84.2,84.03,15440386,129749870875000.0,51075.0,8791595.0,0.5694
2020-06-18,ONGC,EQ,84.2,83.0,83.95,81.8,83.95,83.6,82.95,18460702,153136705760000.0,69792.0,6668987.0,0.3613
2020-06-19,ONGC,EQ,83.6,85.5,86.3,84.3,85.85,85.75,85.48,21920952,187381623610000.0,72592.0,9172844.0,0.41850000000000004
2020-06-22,ONGC,EQ,85.75,86.1,86.2,84.1,84.8,84.85,85.14,19229487,163715008915000.0,66978.0,8018333.0,0.41700000000000004
2020-06-23,ONGC,EQ,84.85,85.5,86.5,84.4,85.7,85.65,85.4,23442659,200192753120000.0,70395.0,5588927.0,0.4707
2020-06-24,ONGC,EQ,85.65,86.25,86.65,82.55,82.7,83.1,84.64,33082696,279996117680000.03,100069.0,12549657.0,0.3793
2020-06-25,ONGC,EQ,83.1,82.25,84.0,80.0,82.9,81.6,81.82,121278403,992271347125000.0,144246.0,61537386.0,0.5074000000000001
2020-06-26,ONGC,EQ,81.6,83.1,84.8,82.5,83.95,84.15,83.82,23684918,198521593720000.0,72958.0,7687592.0,0.3246
2020-06-29,ONGC,EQ,84.15,83.95,84.1,81.6,82.4,82.4,82.53,14299404,118011403409999.98,52413.0,5848656.0,0.409
